Inchi_Key1,Inchi_Key2,Similarity_Score
VAEAJASZPMUNSN-YOEHRIQHSA-N,GCBZDMRXOLLFKL-HOTGVXAUSA-N,0.54
VAEAJASZPMUNSN-YOEHRIQHSA-N,GFRWMDZJFFMKMI-OALUTQOASA-N,0.57
VAEAJASZPMUNSN-YOEHRIQHSA-N,HTPYZQDTTFCUAR-GJZGRUSLSA-N,0.52
VAEAJASZPMUNSN-YOEHRIQHSA-N,HUCAZWQANUYDPW-IRXDYDNUSA-N,0.68
VAEAJASZPMUNSN-YOEHRIQHSA-N,HXLCDEDRBBCWEN-RYUDHWBXSA-N,0.53
VAEAJASZPMUNSN-YOEHRIQHSA-N,IJDHFVAKOANXKP-OALUTQOASA-N,0.51
VAEAJASZPMUNSN-YOEHRIQHSA-N,IQCXFICIUMLNPY-HOTGVXAUSA-N,0.52
VAEAJASZPMUNSN-YOEHRIQHSA-N,ITTDLZYGHITPFM-ROUUACIJSA-N,0.52
VAEAJASZPMUNSN-YOEHRIQHSA-N,IUBVFVIHMGDKMU-PMACEKPBSA-N,0.5
VAEAJASZPMUNSN-YOEHRIQHSA-N,JESQDCSOYRAYET-GJZGRUSLSA-N,0.63
VAEAJASZPMUNSN-YOEHRIQHSA-N,JWKZKADFQDTDIU-YJBOKZPZSA-N,0.55
VAEAJASZPMUNSN-YOEHRIQHSA-N,KADMBDCTIGXDBC-HOTGVXAUSA-N,0.54
VAEAJASZPMUNSN-YOEHRIQHSA-N,KDBWPKFIMACHKK-LPHOPBHVSA-N,0.51
VAEAJASZPMUNSN-YOEHRIQHSA-N,KFYJNEZPHUKBFQ-WMZOPIPTSA-N,0.55
VAEAJASZPMUNSN-YOEHRIQHSA-N,KLAOSGPASHHPBZ-IRXDYDNUSA-N,0.6
VAEAJASZPMUNSN-YOEHRIQHSA-N,LMJHTBIYAYWJKI-LPHOPBHVSA-N,0.66
VAEAJASZPMUNSN-YOEHRIQHSA-N,LRBGIBKMTXKBEG-ROUUACIJSA-N,0.55
VAEAJASZPMUNSN-YOEHRIQHSA-N,MAZMJZPWHREVQB-GJZGRUSLSA-N,0.51
VAEAJASZPMUNSN-YOEHRIQHSA-N,MKJRNYHUGVCOAT-ROUUACIJSA-N,0.51
VAEAJASZPMUNSN-YOEHRIQHSA-N,MKTWYHLBVMOVKA-ROUUACIJSA-N,0.51
VAEAJASZPMUNSN-YOEHRIQHSA-N,MLPXYKUETNTPKP-PMACEKPBSA-N,0.61
VAEAJASZPMUNSN-YOEHRIQHSA-N,NRZZQAASFXCWHJ-YOEHRIQHSA-N,0.62
VAEAJASZPMUNSN-YOEHRIQHSA-N,OARNSLYTQMKDIK-IRXDYDNUSA-N,0.55
VAEAJASZPMUNSN-YOEHRIQHSA-N,OMOSBUJVGWHCLJ-KXBFYZLASA-N,0.57
VAEAJASZPMUNSN-YOEHRIQHSA-N,OOBFVBSOGDEMOA-PXNSSMCTSA-N,0.51
VAEAJASZPMUNSN-YOEHRIQHSA-N,OQHWEIOKXKXNFF-HOTGVXAUSA-N,0.58
VAEAJASZPMUNSN-YOEHRIQHSA-N,OVZZZQYNYSUYJS-IRXDYDNUSA-N,0.58
VAEAJASZPMUNSN-YOEHRIQHSA-N,PDLJCDJDMMJULV-RYUDHWBXSA-N,0.55
VAEAJASZPMUNSN-YOEHRIQHSA-N,PFBJWLLYVUAYDY-OALUTQOASA-N,0.54
VAEAJASZPMUNSN-YOEHRIQHSA-N,PKKLUHOOKXHOLO-PMACEKPBSA-N,0.52
VAEAJASZPMUNSN-YOEHRIQHSA-N,PXABPMMKOLLIJA-HOCLYGCPSA-N,0.61
VAEAJASZPMUNSN-YOEHRIQHSA-N,RFLYETIBPFUAHB-RDJZCZTQSA-N,0.55
VAEAJASZPMUNSN-YOEHRIQHSA-N,ROHCNTYQICMVSY-GOTSBHOMSA-N,0.52
VAEAJASZPMUNSN-YOEHRIQHSA-N,RULZTBZOLUHONP-QWRGUYRKSA-N,0.52
VAEAJASZPMUNSN-YOEHRIQHSA-N,SJJGGIHSWNQIAO-ROUUACIJSA-N,0.55
VAEAJASZPMUNSN-YOEHRIQHSA-N,SLEYJVVDOYZMHK-IRXDYDNUSA-N,0.55
VAEAJASZPMUNSN-YOEHRIQHSA-N,SPCPLKKMSDUWTB-HKUYNNGSSA-N,0.54
VAEAJASZPMUNSN-YOEHRIQHSA-N,SSTVSRWQWWQPGX-HKUYNNGSSA-N,0.6
VAEAJASZPMUNSN-YOEHRIQHSA-N,TVLHLTARSTYOGC-YOEHRIQHSA-N,0.78
VAEAJASZPMUNSN-YOEHRIQHSA-N,UXAIVDRJTIGEDL-OALUTQOASA-N,0.5
VAEBNAZFCFYVNW-UHFFFAOYSA-N,AFOQZUNUKPCIHO-UHFFFAOYSA-N,0.71
VAEBNAZFCFYVNW-UHFFFAOYSA-N,ARXVLQLBRUNRKP-UHFFFAOYSA-N,0.52
VAEBNAZFCFYVNW-UHFFFAOYSA-N,CRKLJDSSQSUXJQ-UHFFFAOYSA-N,0.52
VAEBNAZFCFYVNW-UHFFFAOYSA-N,DYYWUYUUDYPWON-UHFFFAOYSA-N,0.51
VAEBNAZFCFYVNW-UHFFFAOYSA-N,GBGLYOQUQCNAPY-UHFFFAOYSA-N,0.54
VAEBNAZFCFYVNW-UHFFFAOYSA-N,GHEPQWYZEHGRBP-UHFFFAOYSA-N,0.54
VAEBNAZFCFYVNW-UHFFFAOYSA-N,HKVMOTGUUWIFJB-UHFFFAOYSA-N,0.58
VAEBNAZFCFYVNW-UHFFFAOYSA-N,JBNQQECDSYYAAT-UHFFFAOYSA-N,0.74
VAEBNAZFCFYVNW-UHFFFAOYSA-N,JUYQXHDMZCASOQ-UHFFFAOYSA-N,0.6
VAEBNAZFCFYVNW-UHFFFAOYSA-N,KISRTCGHXIJOLE-UHFFFAOYSA-N,0.55
VAEBNAZFCFYVNW-UHFFFAOYSA-N,LGPFRUPJEGCECD-UHFFFAOYSA-N,0.56
VAEBNAZFCFYVNW-UHFFFAOYSA-N,MWLIILCWIIOLDI-UHFFFAOYSA-N,0.72
VAEBNAZFCFYVNW-UHFFFAOYSA-N,OVQDHXZVUKADSJ-UHFFFAOYSA-N,0.51
VAEBNAZFCFYVNW-UHFFFAOYSA-N,PACFDFGGIPMOKL-UHFFFAOYSA-N,0.51
VAEBNAZFCFYVNW-UHFFFAOYSA-N,PAHUVVNSHGPBOR-UHFFFAOYSA-N,0.53
VAEBNAZFCFYVNW-UHFFFAOYSA-N,SMJKLSTZJMPLQA-UHFFFAOYSA-N,0.51
VAEBNAZFCFYVNW-UHFFFAOYSA-N,SVUMTANOKHEFLH-UHFFFAOYSA-N,0.51
VAEBUOVUQWFZTP-XHPQRKPJSA-N,CDSCWARZCDEAKD-RRAHZORUSA-N,0.57
VAEBUOVUQWFZTP-XHPQRKPJSA-N,CNYQVDPYIMFPCJ-DIBXZPPDSA-N,0.57
VAEBUOVUQWFZTP-XHPQRKPJSA-N,DCQQCXFLALOWFO-OOAXWGSJSA-N,0.69
VAEBUOVUQWFZTP-XHPQRKPJSA-N,KLRBTXKTXZJLEQ-HFTWOUSFSA-N,0.53
VAEBUOVUQWFZTP-XHPQRKPJSA-N,KMSNWPLEJPDUJH-OOAXWGSJSA-N,0.9
VAEBUOVUQWFZTP-XHPQRKPJSA-N,LPYRYZSEMBYMFP-HFTWOUSFSA-N,0.67
VAEBUOVUQWFZTP-XHPQRKPJSA-N,NLCKRIHHGRSPJW-ITYLOYPMSA-N,0.84
VAEBUOVUQWFZTP-XHPQRKPJSA-N,NXIXNDMLAZRLJI-HFTWOUSFSA-N,0.66
VAEBUOVUQWFZTP-XHPQRKPJSA-N,OVHBVEUVOCMYEV-IADYIPOJSA-N,0.66
VAEBUOVUQWFZTP-XHPQRKPJSA-N,RCMNKVHGBTYZCC-RRAHZORUSA-N,0.57
VAEBUOVUQWFZTP-XHPQRKPJSA-N,SBAWETQNNLKNNE-ZROIWOOFSA-N,0.5
VAEBUOVUQWFZTP-XHPQRKPJSA-N,URJDPGIUJCSXNU-DIBXZPPDSA-N,0.76
VAEFWYXBOVOBHR-STVCLKQXSA-N,ANIGPMUHHIUEKJ-DIIQFSBDSA-N,0.5
VAEFWYXBOVOBHR-STVCLKQXSA-N,AWFZFBWKAUOZBA-XHPANXIASA-N,0.58
VAEFWYXBOVOBHR-STVCLKQXSA-N,AZPJRQASQKKGCQ-VVLGCECJSA-N,0.75
VAEFWYXBOVOBHR-STVCLKQXSA-N,BGOKTPFTFAGFJJ-LFJUWLIVSA-N,0.73
VAEFWYXBOVOBHR-STVCLKQXSA-N,BGQTXDXVVKCELD-STVCLKQXSA-N,0.75
VAEFWYXBOVOBHR-STVCLKQXSA-N,BKRGZLNTVJYOPW-GKFQJYPJSA-N,0.66
VAEFWYXBOVOBHR-STVCLKQXSA-N,BKRGZLNTVJYOPW-STVCLKQXSA-N,0.66
VAEFWYXBOVOBHR-STVCLKQXSA-N,BUKWTWOUAOQUOW-QCZWDIFZSA-N,0.77
VAEFWYXBOVOBHR-STVCLKQXSA-N,BUPQQGHDPSNMRP-FWSFHBOASA-N,0.67
VAEFWYXBOVOBHR-STVCLKQXSA-N,BUTLRPLOHRQFSC-MYHRABSESA-N,0.59
VAEFWYXBOVOBHR-STVCLKQXSA-N,BZCJAFFUHZRXMP-VFFRCKCKSA-N,0.7
VAEFWYXBOVOBHR-STVCLKQXSA-N,BZLKEVBCMKAFEF-QCZWDIFZSA-N,0.62
VAEFWYXBOVOBHR-STVCLKQXSA-N,DDPPBKSFIPPHAN-XPLARICQSA-N,0.7
VAEFWYXBOVOBHR-STVCLKQXSA-N,DDPPBKSFIPPHAN-XPTKUGARSA-N,0.7
VAEFWYXBOVOBHR-STVCLKQXSA-N,DFJFFIIAHYRMCJ-STVCLKQXSA-N,0.57
VAEFWYXBOVOBHR-STVCLKQXSA-N,DRJKKOJWAZDQPP-VFFRCKCKSA-N,0.57
VAEFWYXBOVOBHR-STVCLKQXSA-N,FDETZHYAYLHPRH-XLJRMFMJSA-N,0.72
VAEFWYXBOVOBHR-STVCLKQXSA-N,FNWHVNIVEHHXBC-AFJKRBKMSA-N,0.5
VAEFWYXBOVOBHR-STVCLKQXSA-N,FNYQDTGFSCTEML-LSOHEVAPSA-N,0.5
VAEFWYXBOVOBHR-STVCLKQXSA-N,FTMQICYEDNAYLG-GZXHTMMISA-N,0.76
VAEFWYXBOVOBHR-STVCLKQXSA-N,FUALOJLLIBPFFU-QEUNAIBPSA-N,0.57
VAEFWYXBOVOBHR-STVCLKQXSA-N,GELLBVGZLHOKSY-WGOIPULFSA-N,0.67
VAEFWYXBOVOBHR-STVCLKQXSA-N,IEWAGORIVPFRDB-FBHWMOSWSA-N,0.73
VAEFWYXBOVOBHR-STVCLKQXSA-N,JLXIREFYHQBCCG-STVCLKQXSA-N,0.61
VAEFWYXBOVOBHR-STVCLKQXSA-N,KALQXTCVCGUSCK-DXSPFURFSA-N,0.64
VAEFWYXBOVOBHR-STVCLKQXSA-N,KALQXTCVCGUSCK-GGOLWSEHSA-N,0.64
VAEFWYXBOVOBHR-STVCLKQXSA-N,LHRPSJNSUVBZSV-WDZNRITISA-N,0.74
VAEFWYXBOVOBHR-STVCLKQXSA-N,MJLGUTZCFJYYLS-MCNYKVIWSA-N,0.52
VAEFWYXBOVOBHR-STVCLKQXSA-N,MNCJMPPTISDLKZ-MYHRABSESA-N,0.56
VAEFWYXBOVOBHR-STVCLKQXSA-N,MUNQGAHPVJUYDH-NLABLYSUSA-N,0.64
VAEFWYXBOVOBHR-STVCLKQXSA-N,MUNQGAHPVJUYDH-UMURLBKASA-N,0.64
VAEFWYXBOVOBHR-STVCLKQXSA-N,PZESREMCLYKFKF-XLZVNLJPSA-N,0.73
VAEFWYXBOVOBHR-STVCLKQXSA-N,QFRBODJINASZPA-WTOCPUKLSA-N,0.57
VAEFWYXBOVOBHR-STVCLKQXSA-N,QGJKHQRFJGLJLV-PBIKNJLJSA-N,0.81
VAEFWYXBOVOBHR-STVCLKQXSA-N,QGJKHQRFJGLJLV-VFFRCKCKSA-N,0.81
VAEFWYXBOVOBHR-STVCLKQXSA-N,QLXHRYKGTCSNKH-STVCLKQXSA-N,0.71
VAEFWYXBOVOBHR-STVCLKQXSA-N,QWUCPMIROCABIX-QEUNAIBPSA-N,0.59
VAEFWYXBOVOBHR-STVCLKQXSA-N,SFHASZWKUUAYBP-STVCLKQXSA-N,0.59
VAEFWYXBOVOBHR-STVCLKQXSA-N,SZVGGXRNUYPZQE-QEUNAIBPSA-N,0.54
VAEFWYXBOVOBHR-STVCLKQXSA-N,UGLJRUMYBWSFLY-XLJRMFMJSA-N,0.68
VAEHXIZKJMJPDI-LICLKQGHSA-N,IWNNJNPYZHDHJJ-WUXMJOGZSA-N,0.62
VAEHXIZKJMJPDI-LICLKQGHSA-N,OHKQJEGTOCPDIP-YBFXNURJSA-N,0.5
VAEHXIZKJMJPDI-LICLKQGHSA-N,RUQCGNRXDVIDAJ-XDHOZWIPSA-N,0.52
VAEHXIZKJMJPDI-LICLKQGHSA-N,SSGCHTFAHFBUJG-OQLLNIDSSA-N,0.55
VAEJGCPNIKWEIU-UHFFFAOYSA-N,AZCHWMYWPONDHB-OAQYLSRUSA-N,0.83
VAEJGCPNIKWEIU-UHFFFAOYSA-N,DZOVKPXJPXFSOO-JOCHJYFZSA-N,0.82
VAEJGCPNIKWEIU-UHFFFAOYSA-N,HRHGLQFTMKTBNI-OAQYLSRUSA-N,0.72
VAEJGCPNIKWEIU-UHFFFAOYSA-N,QGMLAZMURRJTJY-JOCHJYFZSA-N,0.8
VAEJGCPNIKWEIU-UHFFFAOYSA-N,QJLWDZGJAPJSLF-OAQYLSRUSA-N,0.71
VAEJGCPNIKWEIU-UHFFFAOYSA-N,UGSJRBNHLQCZGX-OAQYLSRUSA-N,0.71
VAEJRGZLHWKKLV-ZVHZXABRSA-N,AMYPMGKRRGECJN-VGOFMYFVSA-N,0.52
VAEJRGZLHWKKLV-ZVHZXABRSA-N,BAFOHJMXRKRXEO-UDWIEESQSA-N,0.54
VAEJRGZLHWKKLV-ZVHZXABRSA-N,BJBLYGIADFZCDK-BUVRLJJBSA-N,0.5
VAEJRGZLHWKKLV-ZVHZXABRSA-N,CAVKMGVVSWMKIL-RQZCQDPDSA-N,0.52
VAEJRGZLHWKKLV-ZVHZXABRSA-N,FLKJDOXVDOATCA-UHFFFAOYSA-N,0.51
VAEJRGZLHWKKLV-ZVHZXABRSA-N,FWDOQXWBHGKWRK-UHFFFAOYSA-N,0.54
VAEJRGZLHWKKLV-ZVHZXABRSA-N,GASLVSDZVNKXBL-UFWORHAWSA-N,0.55
VAEJRGZLHWKKLV-ZVHZXABRSA-N,GJNCNWHEIDOXRQ-UHFFFAOYSA-N,0.62
VAEJRGZLHWKKLV-ZVHZXABRSA-N,HABWHUDXHLRKMI-YBFXNURJSA-N,0.52
VAEJRGZLHWKKLV-ZVHZXABRSA-N,HWGJNFSMEUMSFQ-HIUVJMHLSA-N,0.53
VAEJRGZLHWKKLV-ZVHZXABRSA-N,IATCOYWEZCHKTF-UHFFFAOYSA-N,0.51
VAEJRGZLHWKKLV-ZVHZXABRSA-N,IATCOYWEZCHKTF-ZVHZXABRSA-N,0.51
VAEJRGZLHWKKLV-ZVHZXABRSA-N,IGVAWMVHQNCPLH-RQZCQDPDSA-N,0.53
VAEJRGZLHWKKLV-ZVHZXABRSA-N,IKNDYKIMADXRFU-RQZCQDPDSA-N,0.5
VAEJRGZLHWKKLV-ZVHZXABRSA-N,IMPXBHBALNQOGY-YDZHTSKRSA-N,0.51
VAEJRGZLHWKKLV-ZVHZXABRSA-N,JOPUUEPBDBDCNF-CXUHLZMHSA-N,0.5
VAEJRGZLHWKKLV-ZVHZXABRSA-N,JPUYNZUUPSYIJB-VCHYOVAHSA-N,0.55
VAEJRGZLHWKKLV-ZVHZXABRSA-N,LPHDMURBZINVQQ-LZYBPNLTSA-N,0.56
VAEJRGZLHWKKLV-ZVHZXABRSA-N,MEMSKAPWIXHDBD-RGVLZGJSSA-N,0.51
VAEJRGZLHWKKLV-ZVHZXABRSA-N,MINOETXQZJOBGH-KGENOOAVSA-N,0.51
VAEJRGZLHWKKLV-ZVHZXABRSA-N,MVISFCQPDCVRRF-YDZHTSKRSA-N,0.51
VAEJRGZLHWKKLV-ZVHZXABRSA-N,NUBCWGBHAYLKBS-FRKPEAEDSA-N,0.54
VAEJRGZLHWKKLV-ZVHZXABRSA-N,OWCTYKZHWXUBEE-LDADJPATSA-N,0.52
VAEJRGZLHWKKLV-ZVHZXABRSA-N,POBHQFJNRIMKHW-UDWIEESQSA-N,0.61
VAEJRGZLHWKKLV-ZVHZXABRSA-N,QEEYQBMBSUDPRC-JVWAILMASA-N,0.5
VAEJRGZLHWKKLV-ZVHZXABRSA-N,QFGCKIFQWCXHIM-ZVHZXABRSA-N,0.54
VAEJRGZLHWKKLV-ZVHZXABRSA-N,RKBLWHATUCKSIA-NWDFCGOISA-N,0.54
VAEJRGZLHWKKLV-ZVHZXABRSA-N,SEVZKVFECIZMRA-ZVHZXABRSA-N,0.59
VAEJRGZLHWKKLV-ZVHZXABRSA-N,SFIRHJKRDXTVPG-QOVZSLTQSA-N,0.58
VAEJRGZLHWKKLV-ZVHZXABRSA-N,SKSAQXNMKFJOCW-BUVRLJJBSA-N,0.51
VAEJRGZLHWKKLV-ZVHZXABRSA-N,SRCYXKWWTFBYCB-OQLLNIDSSA-N,0.58
VAEJRGZLHWKKLV-ZVHZXABRSA-N,SSBKRCFODRDMFY-RIYZIHGNSA-N,0.56
VAEJRGZLHWKKLV-ZVHZXABRSA-N,SUYNYZZSBOCBER-MHWRWJLKSA-N,0.67
VAEJRGZLHWKKLV-ZVHZXABRSA-N,TXCPHLKQHIHYTK-AWNIVKPZSA-N,0.52
VAEJRGZLHWKKLV-ZVHZXABRSA-N,TYYHTFJIMFZZAD-CIAFOILYSA-N,0.51
VAEJRGZLHWKKLV-ZVHZXABRSA-N,UYOUHVMQTAGYJK-SRZZPIQSSA-N,0.54
VAEJXCRKXKTGOE-JREOFSSMSA-O,ABIVXWKXMJCZMZ-LQXXZEARSA-N,0.69
VAEJXCRKXKTGOE-JREOFSSMSA-O,ACGBRZCIFNWBLV-NNMXADRKSA-N,0.51
VAEJXCRKXKTGOE-JREOFSSMSA-O,BBIBFZJMAOWDKQ-FXIXRJGSSA-N,0.72
VAEJXCRKXKTGOE-JREOFSSMSA-O,BDPZTHDWQYMKRB-JDSZFFLXSA-O,0.61
VAEJXCRKXKTGOE-JREOFSSMSA-O,BKNNXJKQQWVAHA-JSZRZZSISA-O,0.63
VAEJXCRKXKTGOE-JREOFSSMSA-O,CUHHKRVQQVBABE-MHCCUNAPSA-N,0.53
VAEJXCRKXKTGOE-JREOFSSMSA-O,DMTORAWXSSNLOO-TWWVWNITSA-N,0.53
VAEJXCRKXKTGOE-JREOFSSMSA-O,DVEKJMIGSBNUCB-YXWZOGTMSA-N,0.57
VAEJXCRKXKTGOE-JREOFSSMSA-O,DVXMXOBIXWVEAN-GFDKVKMOSA-N,0.54
VAEJXCRKXKTGOE-JREOFSSMSA-O,DYNJLEKGXRTDOQ-NNMXADRKSA-N,0.51
VAEJXCRKXKTGOE-JREOFSSMSA-O,DYNQEVUMIFLEOX-WFMIRFNLSA-O,0.62
VAEJXCRKXKTGOE-JREOFSSMSA-O,FJOACQNMBCLIDI-PCUONRJLSA-N,0.52
VAEJXCRKXKTGOE-JREOFSSMSA-O,FKEWCZKTNYQRTE-ZXZDCFMOSA-O,0.69
VAEJXCRKXKTGOE-JREOFSSMSA-O,FMOVWGDUYITLGZ-VWTNIKFJSA-N,0.64
VAEJXCRKXKTGOE-JREOFSSMSA-O,FNBHAPOWAKDVPI-CYLKOEIPSA-N,0.53
VAEJXCRKXKTGOE-JREOFSSMSA-O,FNLYMMFDVOHLPL-UCZZCIKGSA-O,0.71
VAEJXCRKXKTGOE-JREOFSSMSA-O,FNYFFCOCVNTJCD-NNMXADRKSA-N,0.53
VAEJXCRKXKTGOE-JREOFSSMSA-O,FPVBKJOAXYOMGD-VWTNIKFJSA-O,0.8
VAEJXCRKXKTGOE-JREOFSSMSA-O,FWGZCGKLVODFPY-ZKZAZUJQSA-O,0.64
VAEJXCRKXKTGOE-JREOFSSMSA-O,HBESSADZMVANJT-JDSZFFLXSA-O,0.61
VAEJXCRKXKTGOE-JREOFSSMSA-O,HUYMQVAQICPEIT-XRFQPOIASA-N,0.62
VAEJXCRKXKTGOE-JREOFSSMSA-O,JHOZGFQMXDYMCZ-TZVITEJDSA-N,0.53
VAEJXCRKXKTGOE-JREOFSSMSA-O,JHSINHUWGNKNKA-UHFFFAOYSA-N,0.58
VAEJXCRKXKTGOE-JREOFSSMSA-O,JKZTXAFKMWAXLC-QKZQWPARSA-N,0.54
VAEJXCRKXKTGOE-JREOFSSMSA-O,KBKMJOUMILUGRZ-DAUOMQBBSA-N,0.5
VAEJXCRKXKTGOE-JREOFSSMSA-O,KHCXXQYHUVQGEE-DZHMJCDGSA-O,0.51
VAEJXCRKXKTGOE-JREOFSSMSA-O,KTGKJEWKNRXADV-SHZVQYQYSA-N,0.53
VAEJXCRKXKTGOE-JREOFSSMSA-O,KYZXOVOTLUIFDM-IPGWDNQVSA-N,0.53
VAEJXCRKXKTGOE-JREOFSSMSA-O,LDMUCNIFYVJOTG-YPAULADPSA-N,0.62
VAEJXCRKXKTGOE-JREOFSSMSA-O,LWLXUWUHMUVTCQ-UCWJKEELSA-N,0.57
VAEJXCRKXKTGOE-JREOFSSMSA-O,MKXOEYWYQYOBEQ-BNAAVTMESA-N,0.52
VAEJXCRKXKTGOE-JREOFSSMSA-O,MOQMSSOYEONBHV-SXBWKGCASA-N,0.51
VAEJXCRKXKTGOE-JREOFSSMSA-O,MZAVVLWULQNHMR-XRFQPOIASA-N,0.62
VAEJXCRKXKTGOE-JREOFSSMSA-O,NOIIZVLZESZXLC-BNAAVTMESA-N,0.52
VAEJXCRKXKTGOE-JREOFSSMSA-O,NSUXHNATZRCPHE-VEERZVHFSA-N,0.64
VAEJXCRKXKTGOE-JREOFSSMSA-O,NZBUIVFAQJILBU-NGWQEONKSA-N,0.51
VAEJXCRKXKTGOE-JREOFSSMSA-O,OBJDKIORAOGSLE-NAZCUKFVSA-N,0.56
VAEJXCRKXKTGOE-JREOFSSMSA-O,OMGBLXWNGZEFEP-NNMXADRKSA-N,0.53
VAEJXCRKXKTGOE-JREOFSSMSA-O,OSCMWRVJRBRUDD-ZMJBPPSBSA-N,0.5
VAEJXCRKXKTGOE-JREOFSSMSA-O,OZXJKDPJLLASGG-GFDKVKMOSA-N,0.55
VAEJXCRKXKTGOE-JREOFSSMSA-O,QHUHABYGKGPQMQ-SHZVQYQYSA-N,0.5
VAEJXCRKXKTGOE-JREOFSSMSA-O,QUYWVXBALJRRMH-YAFCZHNFSA-N,0.5
VAEJXCRKXKTGOE-JREOFSSMSA-O,RAWSDFNXZQJMDA-XRFQPOIASA-N,0.67
VAEJXCRKXKTGOE-JREOFSSMSA-O,RHTDCYORTDFEFL-WILGIRNMSA-N,0.54
VAEJXCRKXKTGOE-JREOFSSMSA-O,RIMUVXFPXPFFCV-JDSZFFLXSA-O,0.62
VAEJXCRKXKTGOE-JREOFSSMSA-O,RKSCZVHQYFYRQE-FXIXRJGSSA-N,0.68
VAEJXCRKXKTGOE-JREOFSSMSA-O,RUOCWECVFHBXNS-QKZQWPARSA-N,0.53
VAEJXCRKXKTGOE-JREOFSSMSA-O,RVXKMYHNDBHDLD-SHZVQYQYSA-N,0.54
VAEJXCRKXKTGOE-JREOFSSMSA-O,RVXKMYHNDBHDLD-ZOGAMXBRSA-N,0.54
VAEJXCRKXKTGOE-JREOFSSMSA-O,SBXBQRYZOXPPSA-ATAXOEMKSA-N,0.62
VAEJXCRKXKTGOE-JREOFSSMSA-O,SNHZRZADGXRVTE-YSJJPGTISA-M,0.52
VAEJXCRKXKTGOE-JREOFSSMSA-O,STBUKKKWQRDACN-CALFJGIESA-O,0.75
VAEJXCRKXKTGOE-JREOFSSMSA-O,UZEVBPRKTBGQEP-RJYCBYKVSA-N,0.54
VAEKBOOMDNCJQV-UHFFFAOYSA-N,AXISALDHMCHFNL-UHFFFAOYSA-N,0.51
VAEKBOOMDNCJQV-UHFFFAOYSA-N,BLAGNGWLTRZWCO-UHFFFAOYSA-N,0.5
VAEKBOOMDNCJQV-UHFFFAOYSA-N,DLDRDGWEJWIERG-UHFFFAOYSA-N,0.58
VAEKBOOMDNCJQV-UHFFFAOYSA-N,HPRRQXUOHKBIAY-UHFFFAOYSA-N,0.54
VAEKBOOMDNCJQV-UHFFFAOYSA-N,MASNRBPOSRNPNK-UHFFFAOYSA-N,0.56
VAEKBOOMDNCJQV-UHFFFAOYSA-N,UINLQLMWHJGSAD-UHFFFAOYSA-N,0.64
VAEKLLSIEDZGMM-UHFFFAOYSA-N,ASLYMHMCCPQQDZ-UHFFFAOYSA-N,0.75
VAEKLLSIEDZGMM-UHFFFAOYSA-N,BGPDUCDSLDTQPY-UHFFFAOYSA-N,0.61
VAEKLLSIEDZGMM-UHFFFAOYSA-N,BWISGSRQRSKCSR-ZVBGSRNCSA-N,0.57
VAEKLLSIEDZGMM-UHFFFAOYSA-N,CAASQYNYHBPDKC-UHFFFAOYSA-N,0.76
VAEKLLSIEDZGMM-UHFFFAOYSA-N,CEJNIGLBRLUIPZ-GIJQJNRQSA-N,0.51
VAEKLLSIEDZGMM-UHFFFAOYSA-N,CHKQDHWITYZYQX-RQZCQDPDSA-N,0.61
VAEKLLSIEDZGMM-UHFFFAOYSA-N,DTQOJMLSSLJXTO-KBKYJPHKSA-N,0.56
VAEKLLSIEDZGMM-UHFFFAOYSA-N,FAYVUBWXRWAFBL-KEBDBYFISA-N,0.53
VAEKLLSIEDZGMM-UHFFFAOYSA-N,FCTJQMWPEJIMRC-ZVBGSRNCSA-N,0.52
VAEKLLSIEDZGMM-UHFFFAOYSA-N,FUXCBQGKUZMZDY-UHFFFAOYSA-N,0.87
VAEKLLSIEDZGMM-UHFFFAOYSA-N,FYPAIPDWDINBOL-UHFFFAOYSA-N,0.8
VAEKLLSIEDZGMM-UHFFFAOYSA-N,GASJACRDACVLPI-UFFVCSGVSA-N,0.51
VAEKLLSIEDZGMM-UHFFFAOYSA-N,GMYKCASPOYYORC-UHFFFAOYSA-N,0.69
VAEKLLSIEDZGMM-UHFFFAOYSA-N,GTHPHSMHLRBFBS-UHFFFAOYSA-N,0.64
VAEKLLSIEDZGMM-UHFFFAOYSA-N,HMIICCGUWAUSCK-UHFFFAOYSA-N,0.7
VAEKLLSIEDZGMM-UHFFFAOYSA-N,HSLNFBOSJACNKR-UHFFFAOYSA-N,0.51
VAEKLLSIEDZGMM-UHFFFAOYSA-N,HSTMQYAJCULWHK-KGENOOAVSA-N,0.53
VAEKLLSIEDZGMM-UHFFFAOYSA-N,JFFVVJPZUDOAHL-ZVBGSRNCSA-N,0.55
VAEKLLSIEDZGMM-UHFFFAOYSA-N,JJDAIVVNGKBPAM-UHFFFAOYSA-N,0.82
VAEKLLSIEDZGMM-UHFFFAOYSA-N,NDFLJHPVBZAPPR-UHFFFAOYSA-N,0.67
VAEKLLSIEDZGMM-UHFFFAOYSA-N,NSDDVBGCKNSWIG-KEBDBYFISA-N,0.64
VAEKLLSIEDZGMM-UHFFFAOYSA-N,NURICGABJZQYIP-ZVBGSRNCSA-N,0.56
VAEKLLSIEDZGMM-UHFFFAOYSA-N,NYNKFHQYLGHMKM-GZIVZEMBSA-N,0.5
VAEKLLSIEDZGMM-UHFFFAOYSA-N,ORDGCBBEIXWQFI-UHFFFAOYSA-N,0.65
